class,id,high,weight,shangbiweisongjincha,xiongwei,huxicha,jiaowei,tunwei,jiankuan,gupenkuan,tizhong,tizhilv,jibenxinlv,xingongzhishu,maiyacha,feihuoliang,zuidasheyangliang,pingjunwoli,beijili,1minyangwoqizuo,lidingtiaoyuan,fuwocheng,xanzefanyingshi,50m,shizibianxiangpao,wangfanpao,fanfuhengkua,congcha,hengcha,zuoweitiqianqu,zhuanjian,litizhuanti,bimudanzu,1minpaowangqiu
5,189,0.00887372,0.009043928,0.043478261,0.017955801,-0.018181818,0.08781362,0.008152174,0.012779553,0.021097046,0.096470588,0.133333333,0.014925373,0.019607843,0,0.0215311,-0.028251121,0.035443265,0.04020979,-0.032258065,0.01875,-0.066666667,0,-0.011627907,-0.013245033,-0.007874016,0,0.057142857,0.040540541,-0.016260163,0.047445255,-0.026578073,0,0.02189781
5,190,0.010087424,0.008997429,0.041666667,0.016993464,0.016666667,0.064417178,0.007246377,0.012195122,0.013333333,0.078125,0.111111111,0.049180328,0.022988506,0,0.020821284,-0.024551832,0.031487546,0.043560606,-0.035714286,0.017964072,-0.125,0,-0.010869565,0,-0.007142857,-0.047619048,0.036885246,0.02247191,0.333333333,0.038690476,-0.027027027,0.064516129,0.019607843
5,191,0.008425146,0.008413462,0.04,0.017264276,0.016129032,0.063253012,0.007263923,0.009202454,0.011406844,0.068093385,0.105263158,0.013513514,0.015748031,0,0.017883756,-0.026271893,0.034839668,0.041894353,-0.033333333,0.016949153,-0.1,0,-0.010752688,0,-0.00729927,0,0.033707865,0.026431718,-0.04,0.037410072,-0.028571429,0.038461538,0.022727273
5,192,0.008124577,0.008917197,0.071428571,0.018413598,0.035714286,0.069192751,0.005037783,0.012232416,0.012048193,0.082159624,0.125,0.015151515,0.019417476,0,0.020512821,-0.026980728,0.054235703,0.039316239,-0.034482759,0.03030303,-0.066666667,0,0,0.006410256,-0.007575758,0,0.031088083,0.039370079,-0.055555556,0.040123457,-0.026315789,0.060606061,0.020547945
5,193,0.008502289,0.008578431,0.166666667,0.016927083,0.016666667,0.069908815,0.007255139,0.005952381,0.012295082,0.074309979,0.111111111,0.014084507,0.018867925,0,0.017374517,-0.027728873,0.031765795,0.039792388,-0.04,0.017857143,-0.111111111,0,-0.011111111,-0.011976048,-0.007407407,0,0.037735849,0.02764977,-0.027027027,0.04290429,-0.02962963,0.0625,0.021126761
5,194,0.008748318,0.009043928,0,0.017711172,0.017241379,0.079617834,0.007434944,0.01242236,0.012931034,0.086021505,0.1,0.028985507,0.019607843,-0.102040816,0.022018349,-0.02907245,0.033202203,0.044921875,-0.025641026,0.018072289,-0.083333333,0,-0.010752688,-0.011904762,-0.007246377,0,0.080645161,0.035714286,-0.017391304,0.0456942,-0.036101083,0.064516129,0.022058824
5,195,0.009015257,0.009150327,0.043478261,0.018258427,0.020408163,0.068071313,0.006377551,0.012578616,0.013953488,0.089058524,0.105263158,0.014705882,0.019417476,0,0.020857474,-0.028519692,0.071841663,0.042990654,-0.037037037,0.018518519,-0.058823529,0,-0.010526316,-0.011695906,-0.007042254,0,0.029126214,0.022058824,-0.076923077,0.041401274,-0.026143791,0.047619048,0.019354839
5,196,0.008592201,0.01120797,0.045454545,0.01321004,0.019230769,0.063732929,0.007185629,0.011869436,0.013333333,0.075593952,0.047619048,0.014285714,0.019047619,0,0.017982018,-0.027728873,0.023425778,0.039115646,-0.033333333,0.016216216,-0.111111111,0,-0.011235955,-0.006451613,-0.007518797,0,0.033333333,0.025751073,-0.035714286,0.03898051,-0.028070175,0.148148148,0.086956522
5,197,0.008301405,0.008323424,0.032258065,0.016209476,0.017857143,0.064896755,0.007159905,0.01183432,0.011627907,0.075757576,0.125,0.014084507,0.018518519,0,0,0.009785648,0.034749938,0.035825545,-0.041666667,0.005586592,-0.090909091,0,-0.010752688,-0.011363636,-0.00729927,-0.026315789,0.030456853,0.023255814,-0.037735849,0.035714286,-0.02507837,0.08,0.02027027
5,198,0.008238276,0.008284024,0.043478261,0.028220859,0.014925373,0.061403509,0.006984866,0.002832861,0,0.079908676,0.142857143,0.013513514,0.017391304,0,0.018508997,-0.027225583,0.018342869,0.037156704,-0.032258065,0.010989011,0,0,0,-0.012738854,-0.007936508,0,0.048,0.067010309,-0.02,0.036879433,-0.029520295,0.0625,0.045112782
5,199,0.008530184,0.008599509,0.083333333,0.017356475,0.016949153,0.064914992,0.007434944,0.011869436,0.012048193,0.073529412,0.055555556,0.063492063,0.010752688,0,0.02005571,-0.026740238,0.033276874,0.039249147,-0.027777778,0.017045455,-0.083333333,0.019230769,0,-0.01183432,0,-0.025,0.025210084,0.02027027,0.178571429,0.038123167,-0.02173913,0.048780488,0.01986755
5,200,0.010403121,0.00968523,0.045454545,0.018372703,0.046875,0.070878274,0.007290401,0.005797101,0.01048951,0.074786325,0.105263158,0.014492754,0,-0.025,0.075790622,-0.009158308,0.033986175,0.03807947,-0.035714286,0.017857143,0,-0.018867925,-0.010869565,0.006410256,-0.007246377,-0.027777778,0.031914894,0.012396694,-0.043478261,0.04107425,-0.030888031,0.130434783,-0.006802721
